Timestamp,Parameter,Value,Deviation (σ)
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233782816.0,-2.3
2014/12/20 05:44:11,RACHR-SLPR1-7 Vc:Voltage C:Magnitude,442054.28,-2.01
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432118.0,-2.29
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433119.78,-2.2
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431357.59,-2.36
2014/12/20 05:44:11,Raichur-SLPR1(MW):Analog,-193293088.0,-2.01
2014/12/20 05:44:11,320: Raichur-SLPR1(MVAR):Analog,-17037012.0,2.34
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233619632.0,-2.29
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432162.97,-2.22
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433156.41,-2.16
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431386.62,-2.32
2014/12/20 05:44:11,Raichur-SLPR1(MW):Analog,-192784016.0,-2.0
2014/12/20 05:44:11,360: Raichur-SLPR1(MVAR):Analog,-17511952.0,2.3
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233513888.0,-2.28
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432205.62,-2.16
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433195.72,-2.11
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431422.47,-2.28
2014/12/20 05:44:11,400: Raichur-SLPR1(MVAR):Analog,-17817432.0,2.28
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233355408.0,-2.27
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432231.22,-2.12
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433220.41,-2.08
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431457.59,-2.24
2014/12/20 05:44:11,440: Raichur-SLPR1(MVAR):Analog,-17965784.0,2.27
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233179824.0,-2.25
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432248.41,-2.1
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433227.72,-2.07
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431478.62,-2.22
2014/12/20 05:44:11,480: Raichur-SLPR1(MVAR):Analog,-17795368.0,2.28
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233130592.0,-2.25
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432261.91,-2.08
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433246.91,-2.04
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431498.62,-2.2
2014/12/20 05:44:11,520: Raichur-SLPR1(MVAR):Analog,-18136668.0,2.26
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-233102864.0,-2.25
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432275.09,-2.06
2014/12/20 05:44:11,SLPR7:Voltage B:Magnitude,433273.78,-2.01
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431526.75,-2.16
2014/12/20 05:44:11,560: Raichur-SLPR1(MVAR):Analog,-18884324.0,2.21
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-232964448.0,-2.24
2014/12/20 05:44:11,SLPR7:Voltage A:Magnitude,432294.09,-2.03
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431551.03,-2.14
2014/12/20 05:44:11,600: Raichur-SLPR1(MVAR):Analog,-19827648.0,2.14
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-232852624.0,-2.23
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431572.69,-2.11
2014/12/20 05:44:11,640: Raichur-SLPR1(MVAR):Analog,-20055194.0,2.12
2014/12/20 05:44:11,SLPR-RACHR1 (MVAR):Analog,-232807744.0,-2.22
2014/12/20 05:44:11,SLPR7:Voltage C:Magnitude,431602.41,-2.08
2014/12/20 05:44:14,160: Raichur-SLPR1(MVAR):Analog,-21503256.0,2.02
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-231823152.0,-2.14
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431559.53,-2.13
2014/12/20 05:44:14,240: SLPR-RACHR1 (MVAR):Analog,-231957360.0,-2.15
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431561.25,-2.13
2014/12/20 05:44:14,280: SLPR-RACHR1 (MVAR):Analog,-231947104.0,-2.15
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431563.56,-2.12
2014/12/20 05:44:14,320: Raichur-SLPR1(MVAR):Analog,-21520470.0,2.02
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-231923248.0,-2.15
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431566.31,-2.12
2014/12/20 05:44:14,360: Raichur-SLPR1(MVAR):Analog,-21135054.0,2.05
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-231984720.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431561.38,-2.12
2014/12/20 05:44:14,400: Raichur-SLPR1(MVAR):Analog,-21040158.0,2.05
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-232054224.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431550.59,-2.14
2014/12/20 05:44:14,440: Raichur-SLPR1(MVAR):Analog,-21089868.0,2.05
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-232090368.0,-2.17
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431547.28,-2.14
2014/12/20 05:44:14,480: Raichur-SLPR1(MVAR):Analog,-21065394.0,2.05
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-232056080.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431560.0,-2.13
2014/12/20 05:44:14,560: Raichur-SLPR1(MVAR):Analog,-20808168.0,2.07
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-231988784.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431596.03,-2.09
2014/12/20 05:44:14,600: Raichur-SLPR1(MVAR):Analog,-20822880.0,2.07
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-232017472.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431583.38,-2.1
2014/12/20 05:44:14,640: Raichur-SLPR1(MVAR):Analog,-20991306.0,2.06
2014/12/20 05:44:14,SLPR-RACHR1 (MVAR):Analog,-232050512.0,-2.16
2014/12/20 05:44:14,SLPR7:Voltage C:Magnitude,431585.28,-2.1
